Rating,Note ID,Investment Amount,Term,Purchase Date,Payment Due Date,Payments Received,Principal Outstanding,Yield,Status,Sub Status
"AA",1279854-161,$25.000000,3 Years,2019-07-03,2022-07-01,$26.709120,$0.000000,4.3100000%,paid,
"B",1279512-153,$25.000000,3 Years,2019-07-03,2022-07-01,$29.303750,$0.000000,10.5400000%,paid,
"B",1277982-251,$25.000000,5 Years,2019-07-01,2023-07-04,$26.999725,$7.808575,13.1400000%,others,debtsold
"B",1268039-134,$25.000000,3 Years,2019-07-01,2020-10-27,$27.866041,$0.000000,10.9400000%,paid,
"B",1268021-207,$25.000000,3 Years,2019-07-01,2021-05-27,$29.373900,$0.000000,12.5400000%,paid,
"B",1270978-60,$25.000000,3 Years,2019-06-28,2021-09-26,$29.723500,$0.000000,13.1400000%,paid,
"AA",1276344-148,$25.000000,3 Years,2019-06-27,2021-06-25,$27.298375,$0.000000,6.6400000%,paid,
"AA",1265342-181,$25.000000,5 Years,2019-06-26,2024-06-24,$30.133281,$0.000000,7.5400000%,paid,
"A",1268791-47,$25.000000,3 Years,2019-06-25,2020-03-21,$8.754000,$20.083600,9.0300000%,others,debtsold
"B",1273926-638,$25.000000,5 Years,2019-06-24,2023-01-20,$31.618559,$0.000000,10.5400000%,paid,
"A",1267255-92,$25.000000,3 Years,2019-06-21,2020-10-19,$27.270900,$0.000000,9.3400000%,paid,
"B",1267186-211,$25.000000,3 Years,2019-06-21,2021-05-19,$28.588972,$0.000000,10.5400000%,paid,
"B",1266922-236,$25.000000,3 Years,2019-06-21,2020-05-19,$27.068600,$0.000000,10.5400000%,paid,
"E",1263245-207,$25.000000,3 Years,2019-06-21,2023-05-19,$31.877275,$5.927800,27.9400000%,defaulted,partialsettlement
"AA",1272672-67,$25.000000,5 Years,2019-06-20,2021-09-18,$28.438397,$0.000000,7.5400000%,paid,
"AA",1272036-306,$25.000000,3 Years,2019-06-20,2021-04-18,$27.272737,$0.000000,6.9400000%,paid,
"A",1271781-273,$25.000000,3 Years,2019-06-19,2022-06-17,$28.657700,$0.000000,9.0300000%,paid,
"A",1261715-268,$25.000000,3 Years,2019-06-19,2022-06-17,$29.026216,$0.000000,9.9000000%,paid,
"B",1261379-147,$25.000000,3 Years,2019-06-19,2020-10-17,$27.823400,$0.000000,10.5400000%,paid,
"AA",1270467-244,$25.000000,3 Years,2019-06-17,2019-12-13,$25.330425,$0.000000,4.3100000%,paid,
"B",1263466-336,$25.000000,3 Years,2019-06-17,2021-07-13,$28.829216,$0.000000,10.5400000%,paid,
"AA",1262434-100,$25.000000,5 Years,2019-06-14,2021-04-12,$27.886764,$0.000000,7.5400000%,paid,
"B",1256156-185,$25.000000,3 Years,2019-06-11,2020-05-07,$27.748033,$0.000000,13.6400000%,paid,
"B",1266351-189,$25.000000,3 Years,2019-06-10,2020-02-06,$7.849066,$20.796717,10.5400000%,others,debtsold
"AA",1255301-198,$25.000000,5 Years,2019-06-10,2022-10-06,$29.445150,$0.000000,7.5400000%,paid,
"HR",1254815-159,$25.000000,3 Years,2019-06-07,2023-02-05,$34.280066,$9.751542,30.8200000%,others,debtsold
"A",1262697-160,$25.000000,3 Years,2019-06-05,2021-09-03,$28.534875,$0.000000,9.9000000%,paid,
"A",1252745-360,$25.000000,3 Years,2019-06-05,2021-02-03,$27.309070,$0.000000,8.4400000%,paid,
"B",1251380-242,$25.000000,3 Years,2019-06-04,2023-04-30,$31.546475,$0.000000,11.5400000%,paid,
"A",1254157-123,$25.000000,3 Years,2019-06-03,2020-12-30,$27.693041,$0.000000,9.6400000%,paid,
"AA",1250441-42,$25.000000,3 Years,2019-06-03,2019-10-30,$25.375521,$0.000000,4.3100000%,paid,
"B",1259952-57,$25.000000,3 Years,2019-05-31,2020-06-29,$27.311420,$0.000000,10.9400000%,paid,
"AA",1251400-351,$25.000000,3 Years,2019-05-29,2020-03-24,$26.319661,$0.000000,7.5400000%,paid,
"A",1257252-215,$25.000000,3 Years,2019-05-28,2022-03-23,$28.251800,$0.000000,8.7400000%,paid,
"AA",1256907-58,$25.000000,3 Years,2019-05-24,2021-12-22,$26.442884,$0.000000,4.3100000%,paid,
"B",1249060-73,$25.000000,3 Years,2019-05-23,2022-05-21,$29.563525,$0.000000,11.2400000%,defaulted,paidinfull
"AA",1249015-168,$25.000000,3 Years,2019-05-23,2020-02-21,$26.043300,$0.000000,6.9400000%,paid,
"AA",1248013-130,$25.000000,5 Years,2019-05-22,2022-07-20,$29.583200,$0.000000,7.5400000%,paid,
"A",1247323-276,$25.000000,3 Years,2019-05-21,2022-02-27,$29.199783,$0.000000,9.6400000%,paid,
"B",1243526-99,$25.000000,5 Years,2019-05-21,2023-02-17,$31.980562,$0.000000,12.2400000%,paid,
"A",1253289-191,$25.000000,3 Years,2019-05-20,2022-04-16,$28.759650,$0.000000,9.6400000%,paid,
"A",1253271-176,$25.000000,3 Years,2019-05-20,2022-05-16,$28.539906,$0.000000,8.7400000%,paid,
"B",1252626-493,$25.000000,3 Years,2019-05-17,2020-08-15,$27.890800,$0.000000,11.2400000%,paid,
"E",1251363-199,$25.000000,3 Years,2019-05-16,2020-06-14,$14.796950,$19.038600,28.7500000%,others,debtsold
"AA",1245028-153,$25.000000,3 Years,2019-05-16,2021-02-14,$26.901616,$0.000000,6.0400000%,paid,
"AA",1240793-240,$25.000000,5 Years,2019-05-16,2022-01-14,$28.645254,$0.000000,7.5400000%,paid,
"AA",1239053-457,$25.000000,3 Years,2019-05-13,2021-06-09,$26.711400,$0.000000,6.0400000%,paid,
"A",1238681-312,$25.000000,3 Years,2019-05-13,2021-09-23,$16.065499,$14.351242,8.7400000%,others,debtsold
"A",1248651-98,$25.000000,5 Years,2019-05-10,2021-04-08,$28.964417,$0.000000,9.9000000%,paid,
"A",1237925-107,$25.000000,3 Years,2019-05-10,2021-08-08,$27.894534,$0.000000,7.8400000%,paid,
"AA",1247745-64,$25.000000,3 Years,2019-05-09,2019-11-07,$25.615750,$0.000000,6.0400000%,paid,
"B",1237463-63,$25.000000,3 Years,2019-05-09,2020-10-07,$27.948786,$0.000000,10.5400000%,paid,
"AA",1237094-72,$25.000000,5 Years,2019-05-09,2024-05-07,$30.137735,$0.000000,7.5400000%,paid,
"B",1239184-135,$25.000000,3 Years,2019-05-07,2020-06-03,$27.585125,$0.000000,11.2400000%,paid,
"A",1238449-285,$25.000000,3 Years,2019-05-06,2022-04-02,$28.237234,$0.000000,8.0400000%,paid,
"A",1244739-103,$25.000000,5 Years,2019-05-03,2022-12-01,$30.572700,$0.000000,9.0300000%,paid,
"AA",1234145-331,$25.000000,3 Years,2019-05-03,2020-01-01,$25.911666,$0.000000,6.6400000%,paid,
"B",1243362-54,$25.000000,3 Years,2019-05-02,2022-04-30,$29.599000,$0.000000,11.2400000%,paid,
"A",1236319-74,$25.000000,3 Years,2019-05-02,2020-11-30,$27.534961,$0.000000,8.4400000%,paid,
"B",1233644-61,$25.000000,3 Years,2019-05-02,2019-05-30,$25.018750,$0.000000,13.6400000%,paid,
"B",1242261-183,$25.000000,3 Years,2019-05-01,2019-08-29,$25.648237,$0.000000,10.5400000%,paid,
"B",1234732-84,$25.000000,3 Years,2019-04-30,2022-04-26,$29.300150,$0.000000,10.5400000%,paid,
"A",1234696-60,$25.000000,3 Years,2019-04-30,2019-07-26,$25.521150,$0.000000,9.6400000%,paid,
"B",1230989-568,$25.000000,3 Years,2019-04-30,2021-11-26,$29.889970,$0.000000,12.2400000%,paid,
"B",1230977-363,$25.000000,5 Years,2019-04-30,2022-07-26,$31.838839,$0.000000,11.5400000%,paid,
"A",1230968-214,$25.000000,3 Years,2019-04-30,2021-07-26,$27.855400,$0.000000,7.8400000%,paid,
"B",1230647-71,$25.000000,3 Years,2019-04-29,2020-05-25,$26.914536,$0.000000,11.2400000%,paid,
"HR",1231558-120,$25.000000,3 Years,2019-04-24,2021-03-22,$36.268767,$0.000000,30.8200000%,paid,
"AA",1230490-227,$25.000000,3 Years,2019-04-23,2022-04-19,$27.905429,$0.000000,7.2400000%,paid,
"AA",1229974-71,$25.000000,3 Years,2019-04-22,2021-05-18,$27.565416,$0.000000,7.2400000%,paid,
"AA",1228780-516,$25.000000,3 Years,2019-04-19,2022-04-25,$27.782538,$0.000000,6.9400000%,paid,
"E",1225511-224,$25.000000,3 Years,2019-04-19,2020-12-17,$33.822500,$0.000000,26.9400000%,paid,
"A",1223912-133,$25.000000,3 Years,2019-04-18,2022-02-16,$28.996791,$0.000000,9.9000000%,paid,
"E",1232748-56,$25.000000,3 Years,2019-04-16,2019-10-12,$7.878850,$22.652750,26.9400000%,others,debtsold
"AA",1225927-310,$25.000000,3 Years,2019-04-16,2020-03-12,$26.385967,$0.000000,6.9400000%,paid,
"AA",1225537-132,$25.000000,3 Years,2019-04-15,2021-11-11,$27.945333,$0.000000,7.5400000%,paid,
"AA",1225102-209,$25.000000,3 Years,2019-04-15,2020-10-11,$26.740813,$0.000000,6.0400000%,paid,
"AA",1229718-183,$25.000000,3 Years,2019-04-11,2022-04-09,$27.908967,$0.000000,7.2400000%,paid,
"AA",1219601-111,$25.000000,3 Years,2019-04-11,2020-03-09,$26.442421,$0.000000,7.2400000%,paid,
"E",1222375-137,$25.000000,3 Years,2019-04-10,2021-04-08,$36.444792,$0.000000,30.7400000%,paid,
"A",1221229-122,$25.000000,3 Years,2019-04-09,2019-08-05,$25.665428,$0.000000,9.9000000%,paid,
"A",1227390-40,$25.000000,3 Years,2019-04-08,2021-02-04,$28.087500,$0.000000,9.6400000%,paid,
"B",1227027-184,$25.000000,3 Years,2019-04-05,2023-03-03,$31.091225,$0.000000,11.5400000%,paid,
"AA",1226529-63,$25.000000,3 Years,2019-04-05,2021-07-03,$26.661717,$0.000000,4.3100000%,paid,
"B",1226508-40,$25.000000,3 Years,2019-04-05,2022-01-07,$29.667050,$0.000000,11.5400000%,paid,
"E",1216283-193,$25.000000,3 Years,2019-04-05,2022-04-03,$36.801200,$0.000000,26.9400000%,paid,
"E",1216208-248,$25.000000,5 Years,2019-04-05,2019-10-03,$28.347575,$0.000000,30.2900000%,paid,
"AA",1215125-80,$25.000000,3 Years,2019-04-04,2020-12-02,$27.027365,$0.000000,6.9400000%,paid,
"A",1215089-70,$25.000000,3 Years,2019-04-04,2022-04-02,$28.789500,$0.000000,9.3400000%,paid,
"B",1223844-212,$25.000000,3 Years,2019-04-02,2022-04-02,$29.643921,$0.000000,11.2400000%,paid,
"A",1212572-60,$25.000000,3 Years,2019-04-01,2019-07-03,$25.564190,$0.000000,9.3400000%,paid,
"AA",1212515-162,$25.000000,3 Years,2019-04-01,2022-01-28,$27.885375,$0.000000,7.2400000%,paid,
"AA",1215505-70,$25.000000,3 Years,2019-03-29,2022-04-05,$27.423271,$0.000000,6.0400000%,paid,
"AA",1211858-75,$25.000000,3 Years,2019-03-29,2020-07-27,$26.831354,$0.000000,6.9400000%,paid,
"A",1221486-54,$25.000000,5 Years,2019-03-28,2020-03-26,$27.172315,$0.000000,9.9000000%,paid,
"AA",1213828-96,$25.000000,3 Years,2019-03-27,2022-03-25,$27.663467,$0.000000,6.6400000%,paid,
"AA",1220388-52,$25.000000,3 Years,2019-03-26,2022-03-22,$27.416214,$0.000000,6.0400000%,paid,
"A",1213507-129,$25.000000,3 Years,2019-03-26,2019-05-22,$25.252107,$0.000000,9.0300000%,paid,
"HR",1219467-113,$25.000000,3 Years,2019-03-25,2020-07-21,$33.771863,$0.000000,30.8200000%,paid,
"AA",1212616-215,$25.000000,3 Years,2019-03-25,2022-03-21,$27.416000,$0.000000,6.0400000%,paid,
"AA",1212007-212,$25.000000,3 Years,2019-03-22,2021-11-20,$27.961468,$0.000000,7.5400000%,paid,
"HR",1207733-181,$25.000000,3 Years,2019-03-21,2019-05-19,$4.135533,$24.589267,30.8200000%,others,debtsold
"AA",1207679-101,$25.000000,3 Years,2019-03-21,2022-03-19,$27.787777,$0.000000,6.9400000%,paid,
"AA",1207673-261,$25.000000,3 Years,2019-03-21,2021-04-19,$27.623450,$0.000000,7.5400000%,paid,
"AA",1210831-247,$25.000000,3 Years,2019-03-20,2022-01-18,$26.854138,$0.000000,4.3100000%,paid,
"E",1206902-222,$25.000000,3 Years,2019-03-20,2022-03-18,$38.185055,$0.000000,29.6900000%,paid,
"AA",1206899-230,$25.000000,3 Years,2019-03-20,2019-12-18,$25.973200,$0.000000,6.0400000%,paid,
"AA",1208929-126,$25.000000,3 Years,2019-03-18,2019-05-14,$25.193716,$0.000000,6.9400000%,paid,
"AA",1215159-202,$25.000000,3 Years,2019-03-15,2020-04-13,$26.609909,$0.000000,7.2400000%,paid,
"HR",1215036-193,$25.000000,3 Years,2019-03-15,2019-11-13,$29.630267,$0.000000,30.8200000%,paid,
"AA",1214139-110,$25.000000,3 Years,2019-03-14,2019-04-12,$25.050175,$0.000000,4.3100000%,paid,
"HR",1213713-143,$25.000000,3 Years,2019-03-14,2020-12-12,$35.574917,$0.000000,30.8200000%,paid,
"AA",1206922-191,$25.000000,3 Years,2019-03-13,2021-07-16,$21.330465,$6.761266,6.0400000%,others,debtsold
"AA",1202831-697,$25.000000,3 Years,2019-03-13,2022-03-11,$27.909907,$0.000000,7.2400000%,paid,
"HR",1206289-128,$25.000000,3 Years,2019-03-12,2021-04-08,$36.926864,$0.000000,30.8200000%,paid,
"AA",1205998-695,$25.000000,3 Years,2019-03-12,2019-10-08,$25.723679,$0.000000,6.0400000%,paid,
"AA",1205992-398,$25.000000,3 Years,2019-03-12,2022-03-08,$27.404928,$0.012686,6.0400000%,chargeoff,
"E",1201397-87,$25.000000,3 Years,2019-03-11,2019-06-07,$5.043838,$24.105197,27.9400000%,others,debtsold
"A",1200989-201,$25.000000,3 Years,2019-03-08,2022-02-06,$28.029650,$0.000000,7.8400000%,paid,
"AA",1209954-106,$25.000000,3 Years,2019-03-07,2020-03-05,$26.342150,$0.000000,6.6400000%,paid,
"AA",1209618-164,$25.000000,3 Years,2019-03-06,2020-10-04,$15.707650,$13.223875,6.6400000%,others,debtsold
"A",1203028-167,$25.000000,3 Years,2019-03-06,2021-03-04,$28.238725,$0.000000,9.3400000%,paid,
"AA",1202725-132,$25.000000,3 Years,2019-03-06,2021-01-04,$26.972075,$0.000000,6.6400000%,paid,
"AA",1198952-144,$25.000000,3 Years,2019-03-06,2022-03-04,$27.415900,$0.000000,6.0400000%,paid,
"AA",1202083-170,$25.000000,3 Years,2019-03-05,2019-11-01,$25.975183,$0.000000,6.6400000%,paid,
"E",1197728-94,$25.000000,3 Years,2019-03-04,2021-05-28,$34.285563,$0.000000,30.2900000%,paid,
"AA",1197071-260,$25.000000,3 Years,2019-03-01,2022-02-27,$26.701404,$0.000000,4.3100000%,paid,
"AA",1197059-246,$25.000000,3 Years,2019-03-01,2019-06-27,$2.737800,$22.620400,6.0400000%,defaulted,deceased
"A",1206999-208,$25.000000,3 Years,2019-02-28,2019-03-26,$25.007450,$0.000000,8.0400000%,paid,
"D",1206387-116,$25.000000,3 Years,2019-02-28,2019-12-26,$29.474778,$0.000000,23.7500000%,paid,
"A",1196465-107,$25.000000,3 Years,2019-02-28,2020-06-26,$27.062219,$0.000000,8.0400000%,paid,
"AA",1199239-172,$25.000000,3 Years,2019-02-27,2022-03-01,$27.432267,$0.000000,6.0400000%,paid,
"A",1203399-263,$25.000000,3 Years,2019-02-22,2021-06-20,$28.288850,$0.000000,8.7400000%,paid,
"HR",1194350-169,$25.000000,3 Years,2019-02-22,2022-02-20,$38.619167,$0.000000,30.8200000%,paid,
"A",1203123-183,$25.000000,3 Years,2019-02-21,2021-08-19,$28.508075,$0.000000,9.0300000%,paid,
"D",1202847-41,$25.000000,3 Years,2019-02-21,2020-03-19,$14.148875,$18.729250,25.6400000%,others,debtsold
"AA",1192901-166,$25.000000,3 Years,2019-02-21,2020-08-19,$26.221400,$0.000000,4.3100000%,paid,
"AA",1192190-164,$25.000000,3 Years,2019-02-20,2021-04-15,$27.282595,$0.000000,6.0400000%,paid,
"AA",1201731-165,$25.000000,3 Years,2019-02-19,2020-03-14,$26.166400,$0.000000,6.6400000%,paid,
"HR",1190780-138,$25.000000,3 Years,2019-02-14,2022-02-12,$38.639923,$0.000000,30.8200000%,paid,
"AA",1190552-175,$25.000000,3 Years,2019-02-14,2022-02-12,$27.896940,$0.000000,7.2400000%,paid,
"AA",1193500-93,$25.000000,3 Years,2019-02-13,2020-04-11,$26.727400,$0.000000,7.5400000%,paid,
"HR",1198185-157,$25.000000,3 Years,2019-02-08,2020-09-06,$34.937267,$0.000000,30.8200000%,paid,
"HR",1187009-209,$25.000000,3 Years,2019-02-07,2019-10-05,$9.576367,$23.196833,30.8200000%,others,debtsold
"AA",1187006-113,$25.000000,3 Years,2019-02-07,2020-07-05,$27.025200,$0.000000,7.2400000%,paid,
"AA",1186451-239,$25.000000,3 Years,2019-02-06,2020-08-04,$26.740725,$0.000000,6.0400000%,paid,
"E",1189810-190,$25.000000,3 Years,2019-02-05,2019-07-15,$27.886625,$0.000000,30.7400000%,paid,
"AA",1186636-270,$25.000000,3 Years,2019-02-05,2022-02-01,$27.403500,$0.000000,6.0400000%,paid,
"AA",1186630-90,$25.000000,3 Years,2019-02-05,2020-06-01,$26.509267,$0.000000,6.0400000%,paid,
"E",1195110-217,$25.000000,3 Years,2019-02-04,2021-04-30,$35.456075,$0.000000,29.6900000%,paid,
"AA",1194999-148,$25.000000,3 Years,2019-02-04,2021-10-31,$27.868857,$0.000000,7.2400000%,paid,
"AA",1194585-306,$25.000000,3 Years,2019-02-01,2022-02-03,$27.417871,$0.000000,6.0400000%,paid,
"E",1185202-254,$25.000000,3 Years,2019-01-31,2021-05-29,$37.028725,$0.000000,29.6900000%,paid,
"HR",1181588-164,$25.000000,3 Years,2019-01-31,2020-07-29,$34.543967,$0.000000,30.8200000%,paid,
"AA",1181357-67,$25.000000,3 Years,2019-01-31,2021-03-29,$27.177725,$0.000000,6.0400000%,paid,
"AA",1180514-215,$25.000000,3 Years,2019-01-30,2020-08-28,$27.292800,$0.000000,7.5400000%,paid,
"E",1179356-58,$25.000000,3 Years,2019-01-28,2022-01-24,$38.082143,$0.000000,29.6900000%,paid,
"AA",1182133-211,$25.000000,3 Years,2019-01-25,2021-03-23,$27.190850,$0.000000,6.0400000%,paid,
"AA",1181899-70,$25.000000,3 Years,2019-01-25,2021-06-23,$27.735084,$0.000000,7.2400000%,paid,
"E",1181515-122,$25.000000,3 Years,2019-01-24,2021-12-22,$37.200687,$0.000000,27.9400000%,paid,
"AA",1190034-117,$25.000000,3 Years,2019-01-23,2022-02-01,$26.743500,$0.000000,4.3100000%,paid,
"A",1188990-118,$25.000000,3 Years,2019-01-18,2021-01-16,$28.299400,$0.000000,9.3400000%,paid,
"AA",1175402-140,$25.000000,3 Years,2019-01-17,2021-10-15,$26.684688,$0.000000,4.3100000%,paid,
"D",1174715-231,$25.000000,5 Years,2019-01-16,2020-01-14,$10.094070,$22.286680,22.5000000%,others,debtsold
"AA",1174712-159,$25.000000,3 Years,2019-01-16,2020-03-20,$11.550936,$16.603536,6.0400000%,others,debtsold
"AA",1186521-229,$25.000000,3 Years,2019-01-15,2019-06-11,$25.242950,$0.000000,4.3100000%,paid,
"AA",1177210-26,$25.000000,5 Years,2019-01-15,2019-03-11,$25.281442,$0.000000,7.5400000%,paid,
"AA",1176568-99,$25.000000,3 Years,2019-01-14,2020-08-10,$26.810261,$0.000000,6.0400000%,paid,payment_drop_loan_term_extended
"AA",1176565-300,$25.000000,3 Years,2019-01-14,2020-10-10,$27.398583,$0.000000,7.5400000%,paid,
"A",1173347-144,$25.000000,3 Years,2019-01-14,2020-02-03,$27.126597,$0.000000,9.6400000%,paid,
"AA",1176373-139,$25.000000,3 Years,2019-01-11,2022-01-09,$27.406417,$0.000000,6.0400000%,paid,
"AA",1184286-309,$25.000000,3 Years,2019-01-10,2021-09-08,$27.297035,$0.000000,6.0400000%,paid,
"AA",1174882-122,$25.000000,3 Years,2019-01-10,2022-01-08,$26.703275,$0.000000,4.3100000%,paid,
"AA",1170914-254,$25.000000,3 Years,2019-01-09,2020-10-07,$26.636025,$0.000000,6.0400000%,paid,
"AA",1169867-101,$25.000000,3 Years,2019-01-08,2022-01-04,$26.703328,$0.000000,4.3100000%,paid,
"AA",1182039-66,$25.000000,3 Years,2019-01-07,2019-04-03,$25.388100,$0.000000,7.2400000%,paid,
"AA",1181784-117,$25.000000,3 Years,2019-01-07,2019-12-17,$26.486990,$0.000000,7.2400000%,paid,
"A",1181049-150,$25.000000,3 Years,2019-01-04,2019-09-02,$25.747775,$0.000000,9.0300000%,paid,
"AA",1172122-190,$25.000000,3 Years,2019-01-04,2021-05-02,$26.531424,$0.000000,4.3100000%,paid,
"A",1171363-282,$25.000000,3 Years,2019-01-04,2019-09-02,$26.286521,$0.000000,9.6400000%,paid,
"HR",1180194-188,$25.000000,3 Years,2019-01-03,2019-10-31,$30.603034,$0.000000,30.8200000%,paid,
"A",1180095-160,$25.000000,3 Years,2019-01-03,2021-01-26,$28.473046,$0.000000,9.6400000%,paid,
"AA",1167542-183,$25.000000,3 Years,2019-01-03,2021-01-31,$27.125833,$0.000000,6.0400000%,paid,
"A",1167484-384,$25.000000,3 Years,2019-01-02,2021-03-28,$28.846383,$0.000000,9.9000000%,paid,
"A",1166948-226,$25.000000,3 Years,2019-01-02,2020-12-28,$28.142525,$0.000000,9.0300000%,paid,
"HR",1167181-204,$25.000000,3 Years,2018-12-31,2019-04-27,$27.449066,$0.000000,30.8200000%,paid,
"HR",1166705-182,$25.000000,3 Years,2018-12-31,2021-10-27,$38.524866,$0.000000,30.8200000%,paid,
"AA",1165513-114,$25.000000,5 Years,2018-12-26,2019-11-21,$26.544261,$0.000000,7.5400000%,paid,
"A",1172874-101,$25.000000,3 Years,2018-12-20,2020-04-18,$27.503700,$0.000000,9.3400000%,paid,
"A",1164058-125,$25.000000,3 Years,2018-12-20,2021-07-18,$28.792394,$0.000000,9.6400000%,paid,
"AA",1163537-112,$25.000000,3 Years,2018-12-20,2019-12-18,$26.294708,$0.000000,6.0400000%,paid,
"AA",1172196-388,$25.000000,3 Years,2018-12-19,2021-12-17,$28.028565,$0.000000,7.5400000%,paid,
"AA",1160314-208,$25.000000,3 Years,2018-12-13,2019-11-11,$26.474469,$0.000000,7.5400000%,paid,
"A",1159457-47,$25.000000,3 Years,2018-12-12,2021-05-04,$28.980875,$0.000000,9.9000000%,paid,
"AA",1159454-84,$25.000000,3 Years,2018-12-12,2021-12-10,$27.409163,$0.000000,6.0400000%,paid,
"AA",1159388-113,$25.000000,3 Years,2018-12-12,2019-09-10,$26.016550,$0.000000,6.6400000%,paid,
"AA",1156636-102,$25.000000,3 Years,2018-12-12,2019-04-10,$25.479375,$0.000000,6.6400000%,paid,
"A",1158776-44,$25.000000,3 Years,2018-12-11,2020-09-07,$27.446417,$0.000000,7.8400000%,paid,
"E",1156526-135,$25.000000,3 Years,2018-12-06,2021-10-04,$37.614542,$0.000000,30.7400000%,paid,
"AA",1153765-131,$25.000000,3 Years,2018-12-06,2019-10-04,$26.255500,$0.000000,6.9400000%,paid,
"AA",1155215-297,$25.000000,3 Years,2018-12-05,2021-12-03,$27.655917,$0.000000,6.6400000%,paid,
"AA",1152511-133,$25.000000,3 Years,2018-12-05,2019-12-03,$26.323750,$0.000000,6.9400000%,paid,
"E",1164003-94,$25.000000,3 Years,2018-12-04,2020-02-29,$32.809666,$0.000000,30.2900000%,paid,
"AA",1163622-291,$25.000000,3 Years,2018-12-04,2020-03-30,$26.789284,$0.000000,7.2400000%,paid,
"AA",1151995-61,$25.000000,3 Years,2018-12-04,2019-04-30,$25.578125,$0.000000,6.0400000%,paid,
"AA",1153586-322,$25.000000,3 Years,2018-12-03,2021-03-01,$27.792567,$0.000000,7.5400000%,paid,
"AA",1151861-216,$25.000000,3 Years,2018-11-29,2019-04-27,$25.718200,$0.000000,7.5400000%,paid,
"B",1148938-215,$25.000000,3 Years,2018-11-29,2021-12-03,$30.488500,$0.000000,13.1400000%,paid,
"AA",1151123-111,$25.000000,3 Years,2018-11-28,2021-05-26,$27.717680,$0.000000,7.2400000%,paid,
"HR",1159713-206,$25.000000,3 Years,2018-11-27,2021-11-23,$38.596533,$0.000000,30.8200000%,paid,
"AA",1147795-117,$25.000000,3 Years,2018-11-27,2021-01-23,$26.276200,$0.000000,4.3100000%,paid,
"AA",1147627-78,$25.000000,3 Years,2018-11-27,2020-07-23,$27.145586,$0.000000,6.9400000%,paid,
"AA",1149992-45,$25.000000,3 Years,2018-11-26,2020-06-21,$26.789519,$0.000000,6.0400000%,paid,
"AA",1149614-246,$25.000000,3 Years,2018-11-26,2019-12-21,$9.053750,$17.243275,6.0400000%,defaulted,deceased
"A",1147291-188,$25.000000,3 Years,2018-11-26,2019-05-21,$26.088534,$0.000000,9.9000000%,paid,
"B",1157880-101,$25.000000,3 Years,2018-11-23,2020-05-20,$13.250857,$15.091000,12.2400000%,defaulted,bankruptcy
"AA",1145983-80,$25.000000,3 Years,2018-11-23,2021-05-29,$27.590098,$0.000000,6.6400000%,paid,
"AA",1147988-106,$25.000000,3 Years,2018-11-21,2019-09-19,$25.785063,$0.000000,4.3100000%,paid,
"AA",1156386-152,$25.000000,3 Years,2018-11-20,2021-11-22,$27.646638,$0.000000,6.0400000%,paid,
"AA",1144567-63,$25.000000,3 Years,2018-11-20,2020-08-16,$26.706833,$0.000000,6.0400000%,paid,
"AA",1155648-22,$25.000000,3 Years,2018-11-19,2021-03-15,$27.604625,$0.000000,6.9400000%,paid,
"AA",1142713-134,$25.000000,3 Years,2018-11-16,2021-06-14,$27.546721,$0.000000,6.6400000%,paid,
"AA",1144016-122,$25.000000,3 Years,2018-11-15,2021-03-13,$27.480719,$0.000000,6.6400000%,paid,
"AA",1150254-218,$25.000000,3 Years,2018-11-08,2020-06-06,$27.163231,$0.000000,7.2400000%,paid,
"AA",1141160-73,$25.000000,3 Years,2018-11-08,2020-09-06,$27.077784,$0.000000,7.2400000%,paid,
"AA",1149471-125,$25.000000,3 Years,2018-11-07,2021-11-05,$27.777179,$0.000000,6.9400000%,paid,
"AA",1140155-136,$25.000000,3 Years,2018-11-07,2018-12-05,$25.104146,$0.000000,7.2400000%,paid,
"AA",1149027-238,$25.000000,3 Years,2018-11-06,2021-09-02,$27.873375,$0.000000,7.2400000%,paid,
"AA",1138289-252,$25.000000,3 Years,2018-11-01,2020-03-30,$26.690500,$0.000000,6.0400000%,paid,
"AA",1135129-152,$25.000000,3 Years,2018-11-01,2020-10-30,$26.149500,$0.000000,4.3100000%,paid,
"E",1146846-282,$25.000000,3 Years,2018-10-31,2020-04-29,$18.148675,$16.431200,28.7500000%,others,debtsold
"A",1137740-200,$25.000000,3 Years,2018-10-31,2021-04-29,$28.640778,$0.000000,9.3400000%,paid,
"AA",1136846-202,$25.000000,3 Years,2018-10-30,2019-06-26,$25.907491,$0.000000,6.5400000%,paid,
"AA",1134193-141,$25.000000,3 Years,2018-10-30,2021-10-26,$26.703550,$0.000000,4.3100000%,paid,
"A",1145508-314,$25.000000,3 Years,2018-10-29,2021-10-25,$28.154307,$0.000000,7.8400000%,paid,
"AA",1144854-253,$25.000000,3 Years,2018-10-26,2019-10-24,$26.358207,$0.000000,7.2400000%,paid,
"A",1144233-112,$25.000000,3 Years,2018-10-25,2021-01-23,$27.473525,$0.000000,7.7400000%,paid,
"A",1134866-70,$25.000000,5 Years,2018-10-25,2021-09-23,$30.317178,$0.000000,9.6400000%,paid,
"D",1132192-385,$25.000000,5 Years,2018-10-25,2023-11-23,$47.581937,$0.000000,24.6400000%,paid,
"A",1133948-118,$25.000000,3 Years,2018-10-23,2020-05-19,$14.567317,$14.868150,9.6400000%,others,debtsold
